0.14371,0.01111,0.16685,0.18936,0.05478,0.84506,0.87618,0.94687,0.14582,0.00772,0.15852,0.16987,0.06867,0.83049,0.90917,0.95996,0.36202,0.18047,0.21957,0.05061,0.00798,0.66251,0.88108,0.84969,0.37561,0.04202,0.15508,0.04778,0.0088,0.85106,0.9759,0.99146,0.35405,0.00838,0.21169,0.05376,0.01531,0.90095,0.98324,0.99332,0.3779,8e-05,0.19381,0.05391,0.01668,0.71968,0.95426,0.98514,0.39583,0.00086,0.42128,0.34892,0.09072,0.65875,0.71132,0.90341,0.39397,0.00043,0.41892,0.38656,0.11431,0.65655,0.71902,0.92406,0.17781,0.08957,0.18995,0.19168,0.1068,0.80932,0.87909,0.95022,0.12798,0.08029,0.12462,0.1243,0.09583,0.86727,0.89155,0.95569,0.33718,0.1593,0.36558,0.34468,0.14674,0.69423,0.74912,0.93938,0.34504,0.17236,0.43263,0.40559,0.10618,0.672,0.77225,0.95969,0.51062,0.28398,0.53832,0.20834,0.07292,0.54321,0.92007,0.98634,0.49488,0.29294,0.54619,0.18362,0.06339,0.49928,0.92921,0.98714,0.34441,0.18041,0.39225,0.3299,0.11773,0.71063,0.76335,0.93647,0.35677,0.18043,0.42879,0.097,0.17579,0.70134,0.74787
0.17893,0.00859,0.17032,0.16851,0.04032,0.82959,0.8754,0.97747,0.18997,0.00589,0.17904,0.16951,0.05264,0.80747,0.90929,0.9852,0.17385,0.1954,0.08441,0.01739,0.00226,0.87539,0.96357,0.98213,0.16891,0.0457,0.05913,0.01611,0.00252,0.94534,0.99238,0.99878,0.36561,0.0109,0.19286,0.05283,0.01145,0.90972,0.98732,0.99814,0.38513,0.00012,0.18225,0.05029,0.01146,0.73896,0.96408,0.99603,0.17447,0.00107,0.15284,0.12482,0.02859,0.87186,0.90708,0.9851,0.17569,0.00053,0.15273,0.13332,0.03493,0.87369,0.90979,0.98847,0.21429,0.15041,0.20399,0.19345,0.08683,0.78393,0.87821,0.98019,0.22677,0.15242,0.21491,0.20528,0.11525,0.77865,0.83734,0.97175,0.17045,0.1736,0.16058,0.14039,0.05092,0.87345,0.90732,0.98804,0.16394,0.19897,0.1756,0.15797,0.03611,0.86955,0.91882,0.9914,0.38594,0.33283,0.3618,0.11334,0.03388,0.69356,0.95266,0.99523,0.38654,0.34342,0.40388,0.11252,0.03229,0.64237,0.95139,0.99501,0.17293,0.22707,0.16206,0.12478,0.03952,0.87701,0.91071,0.98606,0.17794,0.23257,0.17979,0.03992,0.06653,0.86975,0.8998
0.11634,0.00672,0.13071,0.14569,0.04951,0.87538,0.89823,0.96204,0.12461,0.00418,0.13289,0.14087,0.05864,0.8528,0.92048,0.97327,0.25023,0.10384,0.15638,0.03948,0.00653,0.77191,0.92114,0.91098,0.25581,0.02381,0.11143,0.0369,0.00723,0.89815,0.98344,0.99335,0.25944,0.00601,0.14769,0.04139,0.01378,0.92744,0.98754,0.99469,0.28122,6e-05,0.14137,0.04545,0.01545,0.7882,0.96512,0.98891,0.27492,0.00052,0.30001,0.27823,0.0765,0.76287,0.80652,0.92843,0.27654,0.00025,0.29643,0.29792,0.09548,0.76404,0.80347,0.94387,0.14014,0.06376,0.13995,0.1388,0.0822,0.85037,0.90626,0.96349,0.10132,0.06448,0.09133,0.08863,0.0682,0.89863,0.91631,0.9708,0.23024,0.09279,0.25782,0.25568,0.10512,0.79348,0.83398,0.95813,0.23426,0.10125,0.30496,0.31069,0.08265,0.77786,0.84801,0.97151,0.39503,0.22137,0.41482,0.16574,0.05986,0.65779,0.94238,0.98949,0.37759,0.22555,0.43576,0.15197,0.05437,0.62278,0.94411,0.98813,0.24212,0.11193,0.27546,0.24932,0.09324,0.80296,0.84222,0.95847,0.24937,0.11365,0.30486,0.07581,0.14243,0.79329,0.82563
0.01027,0.00106,0.01656,0.0537,0.01607,0.95337,0.78628,0.79404,0.01602,0.0012,0.02232,0.06854,0.0273,0.94628,0.86157,0.81355,0.0703,0.02742,0.08876,0.03622,0.00492,0.92795,0.95846,0.77216,0.06469,0.00657,0.06908,0.03598,0.00602,0.96927,0.98984,0.98868,0.11761,0.00232,0.13142,0.04909,0.01254,0.97073,0.98952,0.98267,0.14613,3e-05,0.14759,0.05519,0.01425,0.90833,0.97068,0.9678,0.09752,0.00019,0.2243,0.29987,0.0728,0.89609,0.80066,0.66274,0.10768,0.0001,0.24296,0.34757,0.09881,0.88634,0.55827,0.50268,0.00969,0.00822,0.01226,0.04013,0.02395,0.94893,0.8861,0.84566,0.00807,0.00765,0.01061,0.03464,0.02585,0.95804,0.86868,0.81254,0.04673,0.01886,0.12895,0.23769,0.09378,0.93018,0.9032,0.90851,0.05079,0.02261,0.16173,0.29057,0.07155,0.92692,0.90633,0.89779,0.23261,0.10742,0.43679,0.19896,0.06779,0.82094,0.93153,0.92487,0.2202,0.10355,0.46458,0.17846,0.05765,0.81838,0.93349,0.92636,0.10551,0.04661,0.24517,0.3035,0.10629,0.89455,0.77535,0.61302,0.10674,0.04604,0.26267,0.08743,0.15613,0.87904,0.84975
0.1004,0.01279,0.09944,0.10023,0.02749,0.90989,0.93281,0.97804,0.12319,0.00971,0.13318,0.13975,0.04751,0.88154,0.94164,0.98422,0.17903,0.13615,0.09327,0.02697,0.00438,0.85663,0.95445,0.96162,0.17675,0.03148,0.06787,0.02639,0.00541,0.93536,0.99028,0.99753,0.32343,0.00919,0.18313,0.06137,0.01713,0.91146,0.9862,0.99619,0.33398,0.0001,0.16774,0.05679,0.01758,0.75364,0.96216,0.99271,0.19275,0.00069,0.19397,0.19403,0.05089,0.83025,0.86525,0.96992,0.1919,0.00034,0.19032,0.21021,0.06707,0.83453,0.87136,0.9758,0.14755,0.11565,0.15344,0.15352,0.08784,0.85188,0.90598,0.95151,0.11677,0.12493,0.11736,0.11358,0.08359,0.88477,0.90549,0.95703,0.15425,0.12072,0.14923,0.18052,0.08482,0.87382,0.89725,0.9705,0.16667,0.13565,0.19631,0.23894,0.06717,0.8557,0.89989,0.97984,0.33387,0.33784,0.33064,0.13392,0.05556,0.70647,0.94988,0.99036,0.28921,0.32332,0.30415,0.11251,0.04555,0.71422,0.95761,0.9905,0.16785,0.14947,0.17931,0.19932,0.07845,0.85682,0.88784,0.96453,0.17399,0.15604,0.20674,0.06287,0.13126,0.84577,0.8665
0.19274,0.05666,0.20622,0.23671,0.05888,0.7894,0.84002,0.95073,0.21971,0.03553,0.24118,0.27413,0.0885,0.74764,0.8729,0.97087,0.50054,0.40368,0.2617,0.05819,0.00805,0.5674,0.8631,0.91352,0.51765,0.09487,0.18561,0.05693,0.00971,0.81092,0.97145,0.99423,0.71223,0.01699,0.35885,0.11499,0.02822,0.82323,0.97409,0.99479,0.82178,0.00018,0.35368,0.11246,0.0284,0.4503,0.92395,0.98941,0.57628,0.00199,0.5345,0.43537,0.10565,0.53358,0.64233,0.93093,0.57717,0.00098,0.53542,0.48675,0.1371,0.52824,0.62838,0.93775,0.23474,0.67733,0.26256,0.29281,0.13771,0.7338,0.84169,0.95605,0.22868,0.83124,0.2455,0.26628,0.15815,0.75653,0.81239,0.94207,0.45439,0.36319,0.43515,0.41976,0.16091,0.60936,0.68431,0.93994,0.48151,0.40022,0.5269,0.49987,0.11897,0.57431,0.70901,0.96039,0.80953,0.54484,0.72677,0.28927,0.09942,0.32274,0.8868,0.98493,0.82155,0.59395,0.76598,0.26373,0.08841,0.22502,0.89199,0.98451,0.48731,0.45055,0.49502,0.43364,0.1505,0.60494,0.68624,0.92497,0.51595,0.44637,0.55169,0.13166,0.23793,0.58263,0.65337
0.10247,0.01027,0.10183,0.10326,0.02825,0.90624,0.93002,0.97528,0.1232,0.00803,0.13219,0.13649,0.04748,0.87923,0.94072,0.9817,0.18801,0.16265,0.09482,0.02627,0.00418,0.84442,0.94973,0.95241,0.1866,0.03751,0.06833,0.02519,0.00495,0.93107,0.98946,0.99711,0.32919,0.01101,0.17667,0.05724,0.01784,0.91182,0.98634,0.99597,0.35162,0.00012,0.16289,0.05359,0.01702,0.74242,0.96098,0.98966,0.21088,0.00082,0.19794,0.18903,0.05092,0.81725,0.85628,0.96903,0.20789,0.0004,0.19548,0.20606,0.06825,0.82091,0.85785,0.9733,0.14796,0.09707,0.15164,0.15305,0.09474,0.84916,0.90148,0.95431,0.11725,0.10444,0.1173,0.11591,0.08604,0.88422,0.90395,0.95412,0.15936,0.14872,0.14748,0.17369,0.08289,0.86698,0.8914,0.97467,0.17379,0.16479,0.1959,0.22931,0.06946,0.84502,0.89213,0.97902,0.33627,0.37687,0.32262,0.12966,0.05179,0.70664,0.94833,0.988,0.28997,0.36052,0.29008,0.10441,0.04277,0.71926,0.95931,0.99025,0.18,0.18184,0.17863,0.19045,0.07479,0.84819,0.87908,0.96506,0.188,0.18367,0.20601,0.05837,0.11879,0.83639,0.85871
0.10334,0.00281,0.09934,0.10254,0.03961,0.8966,0.90991,0.94293,0.1081,0.00172,0.10169,0.10497,0.05714,0.8821,0.93187,0.95663,0.1387,0.06378,0.07341,0.01779,0.00304,0.87958,0.95799,0.95428,0.13357,0.01509,0.05424,0.01807,0.00378,0.94377,0.99054,0.99652,0.27371,0.00515,0.14891,0.04334,0.01469,0.9084,0.98396,0.99363,0.28514,6e-05,0.13165,0.03728,0.01279,0.75301,0.95752,0.98988,0.13994,0.00031,0.14715,0.12984,0.03453,0.85927,0.88097,0.96471,0.13734,0.00016,0.14606,0.1415,0.04639,0.8616,0.88311,0.97433,0.13996,0.02994,0.13862,0.14625,0.13008,0.84644,0.88716,0.89831,0.11404,0.03337,0.11208,0.12081,0.12622,0.87913,0.87795,0.91221,0.11465,0.05137,0.11762,0.1211,0.07238,0.89164,0.90335,0.96473,0.13296,0.05904,0.15672,0.15743,0.05356,0.87233,0.90536,0.97025,0.28786,0.17461,0.26123,0.09681,0.04819,0.68845,0.93909,0.9827,0.24704,0.16108,0.2337,0.07271,0.03601,0.7022,0.95185,0.9843,0.12584,0.06591,0.14768,0.14258,0.05502,0.87285,0.89341,0.96106,0.136,0.06989,0.16723,0.04443,0.09598,0.8624,0.8728
0.05224,0.00302,0.06619,0.08327,0.02491,0.95302,0.96026,0.98626,0.05964,0.00233,0.07113,0.08567,0.03684,0.9444,0.96906,0.98807,0.12361,0.05703,0.11341,0.03373,0.00565,0.90765,0.96762,0.94993,0.11735,0.01277,0.08065,0.03162,0.00687,0.95788,0.99297,0.99701,0.12794,0.00294,0.11227,0.04262,0.01478,0.96668,0.99283,0.99471,0.14344,3e-05,0.11614,0.04504,0.01492,0.89624,0.98022,0.99082,0.12748,0.00027,0.22431,0.24845,0.06685,0.90194,0.91884,0.96694,0.12773,0.00013,0.22565,0.27644,0.08771,0.90256,0.9204,0.97516,0.06079,0.02702,0.06623,0.07372,0.04492,0.94433,0.96283,0.98614,0.0406,0.02313,0.04074,0.04667,0.03606,0.96671,0.97134,0.98745,0.10587,0.04865,0.17569,0.2052,0.08609,0.91779,0.93277,0.9798,0.1072,0.05329,0.21271,0.25737,0.07153,0.91053,0.94059,0.9865,0.20612,0.10976,0.35422,0.1679,0.06151,0.82995,0.97151,0.99202,0.19938,0.11351,0.3662,0.14908,0.05346,0.80944,0.97454,0.99312,0.10995,0.05599,0.19483,0.23096,0.08866,0.9208,0.94212,0.98312,0.11482,0.05728,0.21706,0.06808,0.136,0.91534,0.93548
0.04187,0.03227,0.03247,0.03194,0.01133,0.96547,0.97205,0.99004,0.1669,0.01309,0.18081,0.19069,0.07564,0.79884,0.89386,0.96554,0.32332,0.08976,0.25021,0.06543,0.00997,0.64492,0.87428,0.86029,0.33367,0.0201,0.1771,0.06041,0.01164,0.84411,0.97434,0.99148,0.40775,0.00891,0.23836,0.05995,0.01874,0.88216,0.98081,0.99281,0.4393,9e-05,0.22699,0.06246,0.02075,0.65629,0.94366,0.986,0.37021,0.00054,0.45156,0.41444,0.11728,0.63792,0.68504,0.90509,0.36615,0.00026,0.43512,0.43455,0.1327,0.64408,0.71301,0.93282,0.20179,0.14154,0.21295,0.21677,0.12562,0.78017,0.86175,0.94107,0.14897,0.12153,0.14352,0.13994,0.10472,0.84372,0.8699,0.94078,0.32135,0.11961,0.42081,0.41587,0.16751,0.68295,0.73467,0.93944,0.33018,0.09991,0.51455,0.5375,0.14274,0.64094,0.73977,0.95084,0.57688,0.31291,0.57334,0.20622,0.07289,0.47223,0.90956,0.98386,0.55371,0.32171,0.61127,0.20121,0.07049,0.40548,0.91042,0.98585,0.3412,0.14847,0.44295,0.39889,0.14075,0.68877,0.74109,0.92413,0.35144,0.15545,0.48355,0.12012,0.22494,0.67554,0.70729
0.06348,0.00701,0.06628,0.07439,0.01776,0.94482,0.95914,0.99214,0.07951,0.00527,0.08266,0.09096,0.029,0.92974,0.96691,0.99415,0.12529,0.07247,0.08619,0.02157,0.00291,0.91672,0.97547,0.98441,0.11946,0.01661,0.06253,0.02152,0.00355,0.96217,0.99471,0.99895,0.2191,0.0043,0.16791,0.06016,0.01446,0.94826,0.99273,0.9984,0.24529,4e-05,0.16369,0.05628,0.0144,0.84339,0.97958,0.99713,0.13837,0.00036,0.17682,0.17667,0.04464,0.90531,0.93579,0.98889,0.13971,0.00018,0.18162,0.20711,0.05714,0.90445,0.93262,0.9888,0.08038,0.06239,0.07932,0.08081,0.03741,0.92532,0.95546,0.98938,0.07726,0.0674,0.07355,0.07447,0.0438,0.93091,0.94752,0.9872,0.10166,0.06302,0.13135,0.13666,0.05152,0.92827,0.94859,0.99025,0.10501,0.07236,0.16021,0.17002,0.04076,0.92087,0.95134,0.99336,0.24353,0.13899,0.3117,0.13801,0.04633,0.81532,0.97247,0.99623,0.24405,0.14673,0.32488,0.11669,0.03693,0.79202,0.97456,0.99636,0.11257,0.0762,0.15273,0.16914,0.05863,0.92445,0.94754,0.9895,0.12144,0.07831,0.17135,0.04949,0.09044,0.91766,0.94048
0.07836,0.00633,0.08739,0.10162,0.03144,0.92231,0.93355,0.97855,0.08665,0.00483,0.09195,0.10166,0.04004,0.91136,0.95054,0.98438,0.20563,0.11577,0.14138,0.03851,0.00562,0.83402,0.94166,0.93065,0.20704,0.02682,0.10004,0.03499,0.0064,0.92629,0.98821,0.99557,0.19085,0.00473,0.12275,0.04442,0.01287,0.94892,0.99022,0.99461,0.21963,5e-05,0.13091,0.04717,0.01813,0.83957,0.97184,0.98903,0.2194,0.00056,0.27183,0.26827,0.07034,0.82649,0.8632,0.95059,0.22054,0.00028,0.27288,0.30375,0.09906,0.82639,0.85656,0.96274,0.09778,0.05799,0.09683,0.09998,0.05891,0.90264,0.93754,0.97735,0.07128,0.05208,0.06537,0.06616,0.04729,0.93383,0.94363,0.97938,0.18681,0.09842,0.22715,0.23662,0.09734,0.85174,0.88173,0.96791,0.18729,0.11071,0.26708,0.29093,0.07968,0.84239,0.89068,0.98002,0.3089,0.1826,0.39063,0.17505,0.06189,0.73863,0.95623,0.99153,0.3041,0.19233,0.40769,0.15764,0.05587,0.71007,0.95899,0.99066,0.18872,0.1141,0.24056,0.25334,0.09336,0.85873,0.89253,0.96969,0.19596,0.1162,0.26396,0.07254,0.13607,0.85158,0.88245
